Pearson_cc	cycle_cover	cycle_abundance	P-value
0.991087651442	1 3 4 5 6 7 	(2, 4, 2, 2, 6, 2)	3.53565552368e-25
0.991087651442	1 2 3 4 5 6 7 	(1, 1, 4, 3, 1, 7, 2)	3.53565552368e-25
0.991087651442	2 3 4 6 7 	(1, 2, 2, 4, 1)	3.53565552368e-25
0.991087651442	1 3 4 5 6 7 	(1, 2, 1, 1, 3, 1)	3.53565552368e-25
0.991024075986	1 3 4 5 6 7 	(3, 5, 1, 2, 7, 3)	3.89030098164e-25
0.990992893887	1 3 4 5 6 7 	(2, 3, 3, 2, 7, 4)	4.07602273568e-25
0.990992361651	1 2 3 4 6 7 	(1, 1, 3, 3, 7, 3)	4.07926279529e-25
0.990992361651	1 3 4 5 6 7 	(2, 3, 2, 1, 6, 3)	4.07926279529e-25
0.990969167776	1 3 4 5 6 7 	(2, 4, 3, 2, 7, 3)	4.22279578376e-25
0.990837394218	1 3 4 5 6 7 	(2, 3, 2, 2, 7, 5)	5.13094433937e-25
0.990770226673	1 3 4 5 6 7 	(2, 4, 1, 2, 5, 2)	5.66042874809e-25
0.990770226673	1 2 3 4 5 6 7 	(1, 1, 4, 2, 1, 6, 2)	5.66042874809e-25
0.990770226673	2 3 4 6 7 	(2, 4, 3, 7, 2)	5.66042874809e-25
0.990753287302	1 3 4 5 6 7 	(3, 4, 1, 2, 6, 3)	5.80172021889e-25
0.990753287302	1 2 3 4 5 6 7 	(2, 1, 4, 2, 1, 7, 3)	5.80172021889e-25
0.990706987944	1 3 4 5 6 7 	(2, 3, 1, 1, 6, 3)	6.20472648186e-25
0.990706987944	1 2 3 4 6 7 	(1, 1, 3, 2, 7, 3)	6.20472648186e-25
0.990554538981	1 2 3 4 5 6 7 	(1, 1, 4, 3, 2, 7, 3)	7.7221047731e-25
0.990554538981	1 3 4 5 6 7 	(2, 4, 2, 3, 6, 3)	7.7221047731e-25
0.990365647827	1 2 3 4 5 6 7 	(2, 1, 4, 2, 2, 7, 3)	1.00773803007e-24
0.990365647827	1 3 4 5 6 7 	(3, 4, 1, 3, 6, 3)	1.00773803007e-24
0.990351882534	1 3 4 5 6 7 	(3, 4, 2, 3, 7, 5)	1.02726759903e-24
0.990267599878	1 3 4 5 6 7 	(2, 5, 2, 2, 7, 3)	1.15468685426e-24
0.990181413209	1 3 4 5 6 7 	(2, 4, 3, 3, 7, 4)	1.29998203836e-24
0.990107515746	1 3 4 5 6 7 	(2, 4, 3, 2, 7, 4)	1.43784137507e-24
0.990100368106	1 3 4 5 6 7 	(3, 4, 1, 3, 7, 4)	1.45186920724e-24
0.990081230513	1 3 4 5 6 7 	(3, 5, 2, 4, 7, 4)	1.49005418079e-24
0.9900062656	1 3 4 5 6 7 	(3, 4, 2, 2, 7, 3)	1.64875778207e-24
0.989982758593	2 3 4 6 7 	(2, 3, 4, 7, 3)	1.70165587592e-24
0.989982758593	1 2 3 4 5 6 7 	(1, 1, 3, 3, 1, 6, 3)	1.70165587592e-24
0.989982758593	1 3 4 5 6 7 	(2, 3, 2, 2, 5, 3)	1.70165587592e-24
0.989970113409	1 3 4 5 6 7 	(3, 4, 1, 3, 6, 4)	1.73075682571e-24
0.989970113409	1 2 3 4 5 6 7 	(2, 1, 4, 2, 2, 7, 4)	1.73075682571e-24
0.989953084505	1 3 4 5 6 7 	(3, 5, 1, 3, 6, 3)	1.77067412707e-24
0.989953084505	1 2 3 4 5 6 7 	(2, 1, 5, 2, 2, 7, 3)	1.77067412707e-24
0.989774258086	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 7, 4)	2.24451623533e-24
0.989774258086	1 3 4 5 6 7 	(2, 3, 1, 2, 6, 4)	2.24451623533e-24
0.989721771117	1 2 3 4 6 7 	(1, 1, 3, 2, 6, 2)	2.40439701841e-24
0.989721771117	1 3 4 5 6 7 	(2, 3, 1, 1, 5, 2)	2.40439701841e-24
0.98971721691	1 3 4 5 6 7 	(2, 5, 2, 3, 7, 3)	2.41875502792e-24
0.989698725153	1 3 4 5 6 7 	(2, 3, 1, 2, 5, 2)	2.47787270211e-24
0.989698725153	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 6, 2)	2.47787270211e-24
0.989698725153	2 3 4 6 7 	(2, 3, 3, 7, 2)	2.47787270211e-24
0.98967366808	1 3 4 5 6 7 	(1, 3, 3, 1, 7, 4)	2.56011402309e-24
0.989571493666	1 3 4 5 6 7 	(1, 3, 3, 1, 7, 3)	2.92231012987e-24
0.989356355577	1 3 4 5 6 7 	(2, 4, 1, 2, 7, 4)	3.84504510133e-24
0.989273913368	1 3 4 5 6 7 	(2, 3, 2, 1, 7, 3)	4.2651061114e-24
0.989256874347	2 3 4 6 7 	(1, 3, 3, 6, 2)	4.35705325669e-24
0.989256874347	1 3 4 5 6 7 	(1, 3, 2, 1, 5, 2)	4.35705325669e-24
0.989228715908	1 3 4 5 6 7 	(3, 5, 2, 2, 7, 3)	4.51303301075e-24
0.989205211061	1 3 4 5 6 7 	(1, 3, 2, 1, 7, 4)	4.6471740386e-24
0.988985222822	1 3 4 5 6 7 	(1, 2, 2, 1, 6, 4)	6.0941253947e-24
0.988985222822	2 3 4 6 7 	(1, 2, 3, 7, 4)	6.0941253947e-24
0.988979851274	1 3 4 5 6 7 	(2, 4, 1, 2, 6, 2)	6.13417597215e-24
0.988979851274	1 2 3 4 5 6 7 	(1, 1, 4, 2, 1, 7, 2)	6.13417597215e-24
0.98895861621	1 3 4 5 6 7 	(3, 4, 2, 3, 6, 3)	6.29490212892e-24
0.98895861621	1 2 3 4 5 6 7 	(2, 1, 4, 3, 2, 7, 3)	6.29490212892e-24
0.988953089474	1 3 4 5 6 7 	(1, 3, 3, 2, 7, 4)	6.33736776307e-24
0.988848318489	1 3 4 5 6 7 	(3, 4, 1, 2, 7, 3)	7.1942640737e-24
0.988838253965	1 3 4 5 6 7 	(3, 4, 2, 3, 7, 3)	7.28198590179e-24
0.988764001977	1 3 4 5 6 7 	(2, 3, 3, 2, 7, 5)	7.96039731042e-24
0.988755677012	1 3 4 5 6 7 	(2, 4, 2, 3, 7, 3)	8.03999878964e-24
0.988743364213	1 3 4 5 6 7 	(2, 3, 1, 2, 6, 3)	8.15908196999e-24
0.988743364213	1 2 3 4 5 6 7 	(1, 1, 3, 2, 1, 7, 3)	8.15908196999e-24
0.988715033723	1 3 4 5 6 7 	(3, 5, 2, 4, 7, 3)	8.43930404514e-24
0.988664216304	1 3 4 5 6 7 	(2, 4, 3, 3, 7, 3)	8.96437286785e-24
0.988585271137	1 3 4 5 6 7 	(2, 5, 2, 2, 7, 2)	9.84031667362e-24
